Fiscal Year,Month Grouping,Month (abbv),Land Border Region,State,Demographic,Citizenship,Title of Authority,Encounter Count
2025,FYTD,NOV,Northern Land Border,NY,UAC,ROMANIA,Title 8,1
2025,FYTD,NOV,Northern Land Border,NY,UAC,TURKEY,Title 8,2
2025,FYTD,NOV,Northern Land Border,OH,Single Adults,ECUADOR,Title 8,1
2025,FYTD,NOV,Northern Land Border,OH,Single Adults,EL SALVADOR,Title 8,2
2025,FYTD,NOV,Northern Land Border,OH,Single Adults,GUATEMALA,Title 8,1
2025,FYTD,NOV,Northern Land Border,OH,Single Adults,MEXICO,Title 8,2
2025,FYTD,NOV,Northern Land Border,PA,Single Adults,GUATEMALA,Title 8,1
2025,FYTD,NOV,Northern Land Border,PA,Single Adults,OTHER,Title 8,1
2025,FYTD,NOV,Northern Land Border,VT,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2025,FYTD,NOV,Northern Land Border,VT,Accompanied Minors,OTHER,Title 8,1
2025,FYTD,NOV,Northern Land Border,VT,FMUA,BRAZIL,Title 8,12
2025,FYTD,NOV,Northern Land Border,VT,FMUA,CANADA,Title 8,11
2025,FYTD,NOV,Northern Land Border,VT,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2025,FYTD,NOV,Northern Land Border,VT,FMUA,COLOMBIA,Title 8,12
2025,FYTD,NOV,Northern Land Border,VT,FMUA,ECUADOR,Title 8,3
2025,FYTD,NOV,Northern Land Border,VT,FMUA,INDIA,Title 8,3
2025,FYTD,NOV,Northern Land Border,VT,FMUA,MEXICO,Title 8,7
2025,FYTD,NOV,Northern Land Border,VT,FMUA,NICARAGUA,Title 8,3
2025,FYTD,NOV,Northern Land Border,VT,FMUA,OTHER,Title 8,118
2025,FYTD,NOV,Northern Land Border,VT,FMUA,ROMANIA,Title 8,11
2025,FYTD,NOV,Northern Land Border,VT,FMUA,VENEZUELA,Title 8,9
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,BRAZIL,Title 8,13
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,CANADA,Title 8,175
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,14
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,COLOMBIA,Title 8,11
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,CUBA,Title 8,3
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,ECUADOR,Title 8,3
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,EL SALVADOR,Title 8,1
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,GUATEMALA,Title 8,11
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,HAITI,Title 8,9
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,HONDURAS,Title 8,3
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,INDIA,Title 8,27
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,MEXICO,Title 8,29
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,OTHER,Title 8,321
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,PERU,Title 8,1
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,PHILIPPINES,Title 8,5
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,ROMANIA,Title 8,7
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,UKRAINE,Title 8,1
2025,FYTD,NOV,Northern Land Border,VT,Single Adults,VENEZUELA,Title 8,3
2025,FYTD,NOV,Northern Land Border,VT,UAC,MEXICO,Title 8,1
2025,FYTD,NOV,Northern Land Border,VT,UAC,ROMANIA,Title 8,1
2025,FYTD,NOV,Northern Land Border,WA,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,3
2025,FYTD,NOV,Northern Land Border,WA,Accompanied Minors,INDIA,Title 8,1
2025,FYTD,NOV,Northern Land Border,WA,Accompanied Minors,OTHER,Title 8,3
2025,FYTD,NOV,Northern Land Border,WA,FMUA,BRAZIL,Title 8,1
2025,FYTD,NOV,Northern Land Border,WA,FMUA,CANADA,Title 8,3
2025,FYTD,NOV,Northern Land Border,WA,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,36
2025,FYTD,NOV,Northern Land Border,WA,FMUA,COLOMBIA,Title 8,2
2025,FYTD,NOV,Northern Land Border,WA,FMUA,INDIA,Title 8,68
2025,FYTD,NOV,Northern Land Border,WA,FMUA,MEXICO,Title 8,8
2025,FYTD,NOV,Northern Land Border,WA,FMUA,OTHER,Title 8,67
2025,FYTD,NOV,Northern Land Border,WA,FMUA,PHILIPPINES,Title 8,16
2025,FYTD,NOV,Northern Land Border,WA,FMUA,ROMANIA,Title 8,4
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,BRAZIL,Title 8,10
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,CANADA,Title 8,423
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,224
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,COLOMBIA,Title 8,9
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,ECUADOR,Title 8,2
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,GUATEMALA,Title 8,4
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,HAITI,Title 8,1
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,HONDURAS,Title 8,2
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,INDIA,Title 8,716
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,MEXICO,Title 8,59
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,MYANMAR (BURMA),Title 8,1
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,OTHER,Title 8,459
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,PERU,Title 8,2
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,PHILIPPINES,Title 8,110
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,ROMANIA,Title 8,2
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,RUSSIA,Title 8,1
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,TURKEY,Title 8,4
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,UKRAINE,Title 8,8
2025,FYTD,NOV,Northern Land Border,WA,Single Adults,VENEZUELA,Title 8,4
2025,FYTD,NOV,Northern Land Border,WA,UAC,INDIA,Title 8,1
2025,FYTD,NOV,Northern Land Border,WA,UAC,OTHER,Title 8,2
2025,FYTD,NOV,Other,AK,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,3
2025,FYTD,NOV,Other,AK,Single Adults,OTHER,Title 8,7
2025,FYTD,NOV,Other,AK,Single Adults,PHILIPPINES,Title 8,1
2025,FYTD,NOV,Other,AL,FMUA,OTHER,Title 8,2
2025,FYTD,NOV,Other,AL,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,51
2025,FYTD,NOV,Other,AL,Single Adults,GUATEMALA,Title 8,4
2025,FYTD,NOV,Other,AL,Single Adults,INDIA,Title 8,11
2025,FYTD,NOV,Other,AL,Single Adults,MEXICO,Title 8,1
2025,FYTD,NOV,Other,AL,Single Adults,MYANMAR (BURMA),Title 8,2
2025,FYTD,NOV,Other,AL,Single Adults,OTHER,Title 8,15
2025,FYTD,NOV,Other,AL,Single Adults,PHILIPPINES,Title 8,19
2025,FYTD,NOV,Other,AL,Single Adults,RUSSIA,Title 8,5
2025,FYTD,NOV,Other,AL,Single Adults,UKRAINE,Title 8,2
2025,FYTD,NOV,Other,AZ,Single Adults,MEXICO,Title 8,2
2025,FYTD,NOV,Other,AZ,Single Adults,UKRAINE,Title 8,2
2025,FYTD,NOV,Other,CA,Accompanied Minors,EL SALVADOR,Title 8,3
2025,FYTD,NOV,Other,CA,Accompanied Minors,HONDURAS,Title 8,1
2025,FYTD,NOV,Other,CA,FMUA,EL SALVADOR,Title 8,35
2025,FYTD,NOV,Other,CA,FMUA,GUATEMALA,Title 8,21
2025,FYTD,NOV,Other,CA,FMUA,INDIA,Title 8,4
2025,FYTD,NOV,Other,CA,FMUA,OTHER,Title 8,6
2025,FYTD,NOV,Other,CA,FMUA,UKRAINE,Title 8,149
2025,FYTD,NOV,Other,CA,Single Adults,BRAZIL,Title 8,7
2025,FYTD,NOV,Other,CA,Single Adults,CANADA,Title 8,2
2025,FYTD,NOV,Other,CA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,239
2025,FYTD,NOV,Other,CA,Single Adults,COLOMBIA,Title 8,21
2025,FYTD,NOV,Other,CA,Single Adults,ECUADOR,Title 8,8
2025,FYTD,NOV,Other,CA,Single Adults,EL SALVADOR,Title 8,12
2025,FYTD,NOV,Other,CA,Single Adults,GUATEMALA,Title 8,8
2025,FYTD,NOV,Other,CA,Single Adults,INDIA,Title 8,145
2025,FYTD,NOV,Other,CA,Single Adults,MEXICO,Title 8,56
2025,FYTD,NOV,Other,CA,Single Adults,MYANMAR (BURMA),Title 8,89
2025,FYTD,NOV,Other,CA,Single Adults,NICARAGUA,Title 8,13
2025,FYTD,NOV,Other,CA,Single Adults,OTHER,Title 8,384
2025,FYTD,NOV,Other,CA,Single Adults,PERU,Title 8,7
2025,FYTD,NOV,Other,CA,Single Adults,PHILIPPINES,Title 8,248
2025,FYTD,NOV,Other,CA,Single Adults,ROMANIA,Title 8,4
2025,FYTD,NOV,Other,CA,Single Adults,RUSSIA,Title 8,15
2025,FYTD,NOV,Other,CA,Single Adults,TURKEY,Title 8,6
2025,FYTD,NOV,Other,CA,Single Adults,UKRAINE,Title 8,171
2025,FYTD,NOV,Other,CO,FMUA,MEXICO,Title 8,3
2025,FYTD,NOV,Other,CO,FMUA,OTHER,Title 8,4
2025,FYTD,NOV,Other,CO,FMUA,UKRAINE,Title 8,16
2025,FYTD,NOV,Other,CO,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2025,FYTD,NOV,Other,CO,Single Adults,MEXICO,Title 8,7
2025,FYTD,NOV,Other,CO,Single Adults,OTHER,Title 8,7
2025,FYTD,NOV,Other,CO,Single Adults,UKRAINE,Title 8,13
2025,FYTD,NOV,Other,DC,Accompanied Minors,OTHER,Title 8,2
2025,FYTD,NOV,Other,DC,Accompanied Minors,UKRAINE,Title 8,1
2025,FYTD,NOV,Other,DC,FMUA,BRAZIL,Title 8,2
2025,FYTD,NOV,Other,DC,FMUA,CANADA,Title 8,3
2025,FYTD,NOV,Other,DC,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2025,FYTD,NOV,Other,DC,FMUA,COLOMBIA,Title 8,2
2025,FYTD,NOV,Other,DC,FMUA,HAITI,Title 8,4
2025,FYTD,NOV,Other,DC,FMUA,INDIA,Title 8,11
2025,FYTD,NOV,Other,DC,FMUA,OTHER,Title 8,25
2025,FYTD,NOV,Other,DC,FMUA,UKRAINE,Title 8,44
2025,FYTD,NOV,Other,DC,Single Adults,CANADA,Title 8,602
2025,FYTD,NOV,Other,DC,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,8
2025,FYTD,NOV,Other,DC,Single Adults,COLOMBIA,Title 8,2
2025,FYTD,NOV,Other,DC,Single Adults,ECUADOR,Title 8,1
2025,FYTD,NOV,Other,DC,Single Adults,HAITI,Title 8,3
2025,FYTD,NOV,Other,DC,Single Adults,HONDURAS,Title 8,1
2025,FYTD,NOV,Other,DC,Single Adults,INDIA,Title 8,59
2025,FYTD,NOV,Other,DC,Single Adults,OTHER,Title 8,164
2025,FYTD,NOV,Other,DC,Single Adults,PHILIPPINES,Title 8,4
2025,FYTD,NOV,Other,DC,Single Adults,RUSSIA,Title 8,1
2025,FYTD,NOV,Other,DC,Single Adults,UKRAINE,Title 8,71
2025,FYTD,NOV,Other,DC,UAC,INDIA,Title 8,1
2025,FYTD,NOV,Other,DC,UAC,OTHER,Title 8,1
2025,FYTD,NOV,Other,DC,UAC,RUSSIA,Title 8,1
2025,FYTD,NOV,Other,DE,Single Adults,INDIA,Title 8,13
2025,FYTD,NOV,Other,DE,Single Adults,OTHER,Title 8,15
2025,FYTD,NOV,Other,DE,Single Adults,PHILIPPINES,Title 8,8
2025,FYTD,NOV,Other,DE,Single Adults,RUSSIA,Title 8,57
2025,FYTD,NOV,Other,DE,Single Adults,UKRAINE,Title 8,5
2025,FYTD,NOV,Other,FL,Accompanied Minors,CUBA,Title 8,1
2025,FYTD,NOV,Other,FL,Accompanied Minors,HAITI,Title 8,4
2025,FYTD,NOV,Other,FL,Accompanied Minors,MEXICO,Title 8,1
2025,FYTD,NOV,Other,FL,Accompanied Minors,OTHER,Title 8,2
2025,FYTD,NOV,Other,FL,Accompanied Minors,UKRAINE,Title 8,1
2025,FYTD,NOV,Other,FL,FMUA,BRAZIL,Title 8,7
2025,FYTD,NOV,Other,FL,FMUA,CANADA,Title 8,2
2025,FYTD,NOV,Other,FL,FMUA,COLOMBIA,Title 8,6
2025,FYTD,NOV,Other,FL,FMUA,CUBA,Title 8,29
2025,FYTD,NOV,Other,FL,FMUA,EL SALVADOR,Title 8,6
2025,FYTD,NOV,Other,FL,FMUA,GUATEMALA,Title 8,11
2025,FYTD,NOV,Other,FL,FMUA,HAITI,Title 8,81
2025,FYTD,NOV,Other,FL,FMUA,HONDURAS,Title 8,6
2025,FYTD,NOV,Other,FL,FMUA,INDIA,Title 8,3
2025,FYTD,NOV,Other,FL,FMUA,MEXICO,Title 8,3
2025,FYTD,NOV,Other,FL,FMUA,OTHER,Title 8,5
2025,FYTD,NOV,Other,FL,FMUA,PERU,Title 8,2
2025,FYTD,NOV,Other,FL,FMUA,ROMANIA,Title 8,1
2025,FYTD,NOV,Other,FL,FMUA,UKRAINE,Title 8,132
2025,FYTD,NOV,Other,FL,FMUA,VENEZUELA,Title 8,2
2025,FYTD,NOV,Other,FL,Single Adults,BRAZIL,Title 8,79
2025,FYTD,NOV,Other,FL,Single Adults,CANADA,Title 8,11
2025,FYTD,NOV,Other,FL,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,103
2025,FYTD,NOV,Other,FL,Single Adults,COLOMBIA,Title 8,112
2025,FYTD,NOV,Other,FL,Single Adults,CUBA,Title 8,75
2025,FYTD,NOV,Other,FL,Single Adults,ECUADOR,Title 8,42
2025,FYTD,NOV,Other,FL,Single Adults,EL SALVADOR,Title 8,15
2025,FYTD,NOV,Other,FL,Single Adults,GUATEMALA,Title 8,54
2025,FYTD,NOV,Other,FL,Single Adults,HAITI,Title 8,88
2025,FYTD,NOV,Other,FL,Single Adults,HONDURAS,Title 8,56
2025,FYTD,NOV,Other,FL,Single Adults,INDIA,Title 8,541
2025,FYTD,NOV,Other,FL,Single Adults,MEXICO,Title 8,51
2025,FYTD,NOV,Other,FL,Single Adults,MYANMAR (BURMA),Title 8,58
2025,FYTD,NOV,Other,FL,Single Adults,NICARAGUA,Title 8,13
2025,FYTD,NOV,Other,FL,Single Adults,OTHER,Title 8,1351
2025,FYTD,NOV,Other,FL,Single Adults,PERU,Title 8,72
2025,FYTD,NOV,Other,FL,Single Adults,PHILIPPINES,Title 8,328
2025,FYTD,NOV,Other,FL,Single Adults,ROMANIA,Title 8,13
2025,FYTD,NOV,Other,FL,Single Adults,RUSSIA,Title 8,32
2025,FYTD,NOV,Other,FL,Single Adults,TURKEY,Title 8,3
2025,FYTD,NOV,Other,FL,Single Adults,UKRAINE,Title 8,230
2025,FYTD,NOV,Other,FL,Single Adults,VENEZUELA,Title 8,40
2025,FYTD,NOV,Other,GA,FMUA,EL SALVADOR,Title 8,4
2025,FYTD,NOV,Other,GA,FMUA,GUATEMALA,Title 8,9
2025,FYTD,NOV,Other,GA,FMUA,HONDURAS,Title 8,3
2025,FYTD,NOV,Other,GA,FMUA,OTHER,Title 8,4
2025,FYTD,NOV,Other,GA,FMUA,UKRAINE,Title 8,33
2025,FYTD,NOV,Other,GA,Single Adults,BRAZIL,Title 8,5
2025,FYTD,NOV,Other,GA,Single Adults,CANADA,Title 8,3
2025,FYTD,NOV,Other,GA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2025,FYTD,NOV,Other,GA,Single Adults,COLOMBIA,Title 8,7
2025,FYTD,NOV,Other,GA,Single Adults,ECUADOR,Title 8,3
2025,FYTD,NOV,Other,GA,Single Adults,EL SALVADOR,Title 8,4
2025,FYTD,NOV,Other,GA,Single Adults,GUATEMALA,Title 8,2
2025,FYTD,NOV,Other,GA,Single Adults,HONDURAS,Title 8,3
2025,FYTD,NOV,Other,GA,Single Adults,INDIA,Title 8,23
2025,FYTD,NOV,Other,GA,Single Adults,MEXICO,Title 8,6
2025,FYTD,NOV,Other,GA,Single Adults,OTHER,Title 8,81
2025,FYTD,NOV,Other,GA,Single Adults,PERU,Title 8,3
2025,FYTD,NOV,Other,GA,Single Adults,PHILIPPINES,Title 8,69
2025,FYTD,NOV,Other,GA,Single Adults,RUSSIA,Title 8,5
2025,FYTD,NOV,Other,GA,Single Adults,TURKEY,Title 8,1
2025,FYTD,NOV,Other,GA,Single Adults,UKRAINE,Title 8,43
2025,FYTD,NOV,Other,GU,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,16
2025,FYTD,NOV,Other,GU,Single Adults,INDIA,Title 8,3
2025,FYTD,NOV,Other,GU,Single Adults,MEXICO,Title 8,2
2025,FYTD,NOV,Other,GU,Single Adults,MYANMAR (BURMA),Title 8,1
2025,FYTD,NOV,Other,GU,Single Adults,OTHER,Title 8,39
2025,FYTD,NOV,Other,GU,Single Adults,PHILIPPINES,Title 8,8
2025,FYTD,NOV,Other,HI,Single Adults,BRAZIL,Title 8,1
2025,FYTD,NOV,Other,HI,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,17
2025,FYTD,NOV,Other,HI,Single Adults,INDIA,Title 8,7
2025,FYTD,NOV,Other,HI,Single Adults,MEXICO,Title 8,3
2025,FYTD,NOV,Other,HI,Single Adults,MYANMAR (BURMA),Title 8,5
2025,FYTD,NOV,Other,HI,Single Adults,NICARAGUA,Title 8,1
2025,FYTD,NOV,Other,HI,Single Adults,OTHER,Title 8,100
2025,FYTD,NOV,Other,HI,Single Adults,PHILIPPINES,Title 8,29
